File path,Size,Commits
open-api/typescript-sdk/client/.npmignore,0,1
open-api/typescript-sdk/client/.openapi-generator-ignore,0,1
open-api/typescript-sdk/client/.openapi-generator/FILES,0,1
open-api/typescript-sdk/client/git_push.sh,0,1
server/.prettierignore,18,2
server/bin/generate-open-api.sh,24,9
server/bin/sync-spec-version.js,6,2
server/openapi-generator/templates/web/apiInner.mustache,372,3
server/openapi-generator/templates/web/apiInner.mustache.orig,390,2
server/openapi-generator/templates/web/apiInner.mustache.patch,14,2
web/src/api/open-api/.gitignore,0,2
web/src/api/open-api/.npmignore,0,2
web/src/api/open-api/.openapi-generator-ignore,0,2
web/src/api/open-api/.openapi-generator/FILES,0,2
web/src/api/open-api/.openapi-generator/VERSION,0,3
web/src/api/open-api/api.ts,208,313
web/src/api/open-api/base.ts,47,100
web/src/api/open-api/common.ts,0,100
web/src/api/open-api/configuration.ts,0,99
web/src/api/open-api/git_push.sh,0,2
web/src/api/open-api/index.ts,0,99
machine-learning/ann/ann.cpp,281,1
machine-learning/ann/export/.gitignore,2,1
machine-learning/ann/export/download-armnn.sh,8,1
machine-learning/ann/export/env.yaml,201,1
machine-learning/ann/export/run.py,157,1
server/e2e/api/client/activity-api.ts,0,1
server/e2e/api/client/album-api.ts,0,1
server/e2e/api/client/api-key-api.ts,0,1
server/e2e/api/client/asset-api.ts,0,1
server/e2e/api/client/auth-api.ts,0,1
server/e2e/api/client/index.ts,0,1
server/e2e/api/client/library-api.ts,0,1
server/e2e/api/client/partner-api.ts,0,1
server/e2e/api/client/server-info-api.ts,0,1
server/e2e/api/client/shared-link-api.ts,0,1
server/e2e/api/client/user-api.ts,0,1
server/test/index.ts,2,2
server/test/e2e/setup.ts,9,9
server/test/test-utils.ts,37,22
docs/docs/guides/img/add-path-field.png,0,2
docs/docs/guides/img/path-save.png,0,2
cli/src/api/open-api/api.ts,12508,149
cli/src/api/open-api/base.ts,72,51
cli/src/api/open-api/common.ts,150,51
cli/src/api/open-api/configuration.ts,101,51
cli/src/api/open-api/index.ts,18,51
server/immich-openapi-specs.json,1,355
web/src/app.html,12,18
server/src/infra/migrations/1704571051932-DefaultOnboardingForExistingInstallations.ts,17,1
web/src/lib/assets/svg-paths.ts,6,1
web/src/lib/components/elements/icon.svelte,36,3
mobile/lib/modules/search/ui/search_result_grid.dart,31,4
mobile/dart_test.yaml,3,1
mobile/lib/constants/errors.dart,9,1
mobile/lib/extensions/datetime_extensions.dart,0,2
mobile/lib/extensions/duration_extensions.dart,4,2
mobile/lib/extensions/string_extensions.dart,30,2
mobile/lib/modules/activities/models/activity.model.dart,90,3
mobile/lib/modules/activities/providers/activity_service.provider.dart,9,1
mobile/lib/modules/activities/providers/activity_service.provider.g.dart,25,1
mobile/lib/modules/activities/providers/activity_statistics.provider.dart,24,1
mobile/lib/modules/activities/providers/activity_statistics.provider.g.dart,208,1
mobile/lib/modules/activities/widgets/dismissible_activity.dart,75,1
mobile/lib/modules/album/providers/album_sort_by_options.provider.g.dart,43,2
mobile/lib/modules/album/providers/current_album.provider.g.dart,25,1
mobile/lib/shared/ui/scaffold_error_body.dart,33,4
mobile/test/mocks/app_settings_provider.mock.dart,9,2
mobile/test/modules/extensions/builtin_extensions_test.dart,14,1
mobile/test/modules/utils/async_mutex_test.dart,0,1
mobile/test/modules/utils/diff_test.dart,0,1
mobile/lib/shared/models/server_info/server_config.model.dart,44,4
mobile/lib/shared/models/server_info/server_features.model.dart,42,2
server/src/infra/entities/system-metadata.entity.ts,18,2
server/test/api/index.ts,13,6
server/test/api/server-info-api.ts,10,1
server/test/e2e/server-info.e2e-spec.ts,148,20
web/src/lib/assets/settings-outline.svg,1,1
web/src/lib/components/onboarding-page/onboarding-card.svelte,11,1
mobile/openapi/test/system_config_server_dto_test.dart,27,2
server/src/domain/system-config/dto/system-config-server.dto.ts,6,2
docs/docs/features/facial-recognition.md,15,3
web/src/lib/components/shared-components/loading-spinner.svelte,0,4
web/babel.config.cjs,3,3
web/jest.config.mjs,201,8
web/src/lib/__mocks__/jsdom-url.mock.ts,8,4
mobile/openapi/test/system_config_storage_template_dto_test.dart,27,2
server/src/infra/migrations/1703288449127-DefaultStorageTemplateOnForExistingInstallations.ts,16,1
server/src/infra/database-locks.ts,41,2
server/test/api/asset-api.ts,34,5
server/test/e2e/metadata.e2e-spec.ts,91,1
machine-learning/app/models/image_classification.py,40,11
mobile/openapi/doc/ClassificationConfig.md,18,2
mobile/openapi/lib/model/classification_config.dart,131,2
mobile/openapi/test/classification_config_test.dart,42,2
server/src/infra/migrations/1702942303661-FixRemovedAssetsSharedLink.ts,16,1
server/src/infra/migrations/1702938928766-NullifyFutureBirthDatesAndAddCheckConstraint.ts,16,1
cli/.gitignore,13,2
cli/src/constants.ts,37,1
server/test/api/album-api.ts,18,3
server/test/api/api-key-api.ts,16,1
server/test/docker-compose.server-e2e.yml,9,1
server/test/e2e/activity.e2e-spec.ts,376,7
server/test/e2e/album.e2e-spec.ts,205,14
server/test/e2e/asset.e2e-spec.ts,136,23
server/test/e2e/auth.e2e-spec.ts,226,13
server/test/e2e/formats.e2e-spec.ts,206,4
server/test/e2e/immich-e2e-config.json,11,1
server/test/e2e/library.e2e-spec.ts,494,7
server/test/e2e/oauth.e2e-spec.ts,42,8
server/test/e2e/partner.e2e-spec.ts,146,8
server/test/e2e/person.e2e-spec.ts,81,11
server/test/e2e/search.e2e-spec.ts,213,3
server/test/e2e/shared-link.e2e-spec.ts,241,12
server/test/e2e/system-config.e2e-spec.ts,79,5
server/test/e2e/user.e2e-spec.ts,238,13
docs/docs/overview/img/upload-button.png,0,1
server/src/immich/interceptors/file-serve.interceptor.ts,55,3
mobile/README.md,16,3
web/src/lib/assets/location-pin.svg,1,1
docs/vercel.json,21,5
mobile/flutter_01.png,0,5
docs/docs/guides/img/add-path-button.png,0,1
docs/docs/guides/img/administration-link.png,0,1
docs/docs/guides/img/edit-import-paths.png,0,1
docs/docs/guides/img/job-status.png,0,1
docs/docs/guides/img/jobs-tab.png,0,1
docs/docs/guides/img/libraries-dropdown.png,0,1
docs/docs/guides/img/scan-new-library-files.png,0,1
docs/docs/guides/img/user-avatar.png,0,1
mobile/openapi/test/log_level_test.dart,21,1
mobile/openapi/test/system_config_logging_dto_test.dart,32,1
server/test/setup.ts,11,1
web/src/lib/components/admin-page/settings/setting-buttons-row.svelte,35,8
web/src/lib/components/shared-components/side-bar/side-bar-button.svelte,0,19
.github/workflows/codeql-analysis.yml,74,4
web/src/lib/components/shared-components/favicon-header.svelte,11,3
docs/docs/developer/img/app-architecture.drawio.xml,132,1
docs/docs/developer/img/app-architecture.png,0,4
web/src/routes/(user)/archive/+page.ts,13,2
web/src/routes/(user)/favorites/+page.ts,12,2
web/src/routes/(user)/map/+page.ts,12,2
web/src/routes/(user)/photos/+page.ts,12,2
web/src/routes/(user)/sharing/sharedlinks/+page.ts,12,2
web/src/routes/(user)/trash/+page.ts,12,2
docs/_redirects,26,1
package-lock.json,6,2
server/.gitignore,40,5
server/src/infra/migrations/1702257380990-DropNullIslandLatLong.ts,14,1
server/src/immich/interceptors/file.interceptor.ts,2,2
mobile/test/album_sort_by_options_provider_test.dart,182,2
mobile/test/sync_service_test.dart,143,12
docs/docs/install/docker-compose.md,28,19
docker/docker-compose.test.yml,52,20
server/src/infra/migrations/1702084989965-AddWebSocketAttachmentTable.ts,13,1
server/src/infra/redis-io.adapter.ts,2,2
server/src/infra/websocket.adapter.ts,19,1
docs/docs/developer/architecture.md,39,8
server/src/infra/migrations/1700714072055-AddSmartInfoTagsIndex.ts,13,1
server/src/infra/migrations/1700714140297-CreateSmartInfoTextSearchIndex.ts,37,1
server/src/infra/migrations/1701665867595-AddExifCityIndex.ts,14,1
server/src/infra/repositories/typesense.repository.ts,2,8
server/src/infra/typesense-schemas/album.schema.ts,3,2
server/src/infra/typesense-schemas/asset.schema.ts,3,4
server/src/infra/typesense-schemas/face.schema.ts,12,1
server/src/infra/typesense-schemas/index.ts,3,1
server/src/infra/utils/database-locks.ts,3,2
server/src/infra/utils/optional-between.util.ts,15,1
server/src/infra/utils/pagination.util.ts,20,1
mobile/test/album.stub.dart,54,1
mobile/test/asset.stub.dart,37,1
mobile/test/user.stub.dart,21,1
mobile/lib/modules/album/providers/album_detail.provider.dart,21,2
mobile/lib/shared/ui/date_time_picker.dart,257,2
mobile/test/asset_extensions_test.dart,131,1
mobile/lib/modules/settings/providers/app_settings.provider.g.dart,26,2
mobile/lib/routing/custom_transition_builders.dart,31,1
mobile/lib/shared/providers/api.provider.g.dart,24,2
mobile/openapi/test/person_with_faces_response_dto_test.dart,52,1
server/src/infra/migrations/1699727044012-EditFaceAssetForeignKey.ts,18,1
web/src/lib/stores/people.store.ts,12,1
web/src/lib/components/elements/badge.svelte,28,5
server/bin/admin-cli.sh,1,4
server/bin/cli.sh,1,7
server/src/infra/sql/audit.repository.sql,1,1
server/src/infra/sql/partner.repository.sql,1,1
server/src/infra/sql/system.config.repository.sql,13,1
server/src/infra/sql/system.metadata.repository.sql,1,1
server/src/infra/sql/tag.repository.sql,1,1
mobile/openapi/test/update_asset_dto_test.dart,27,7
web/src/lib/utils/image-load.ts,38,3
mobile/lib/constants/immich_colors.dart,3,3
.github/workflows/cache-cleanup.yml,33,4
web/src/lib/components/elements/table-header.svelte,29,4
mobile/openapi/doc/CitiesFile.md,14,2
mobile/openapi/lib/model/cities_file.dart,91,2
mobile/openapi/test/cities_file_test.dart,21,2
mobile/openapi/test/system_config_reverse_geocoding_dto_test.dart,32,2
server/resources/style-dark.json,0,1
server/resources/style-light.json,0,1
server/src/infra/migrations/1700345818045-SystemMetadata.ts,14,1
server/src/infra/migrations/1700362016675-Geodata.ts,29,1
server/src/infra/migrations/1700752078178-AddAssetFaceIndicies.ts,16,1
mobile/fonts/WorkSans-Black.ttf,0,2
mobile/fonts/WorkSans-Bold.ttf,0,2
mobile/fonts/WorkSans-ExtraBold.ttf,0,2
mobile/fonts/WorkSans-Italic.ttf,0,2
mobile/fonts/WorkSans-Medium.ttf,0,2
mobile/fonts/WorkSans-SemiBold.ttf,0,2
mobile/fonts/WorkSans.ttf,0,2
mobile/fonts/overpass/Overpass-Bold.ttf,0,1
mobile/fonts/overpass/Overpass-Italic.ttf,0,1
mobile/fonts/overpass/Overpass-Medium.ttf,0,1
mobile/fonts/overpass/Overpass-Regular.ttf,0,1
mobile/fonts/overpass/Overpass-SemiBold.ttf,0,1
mobile/fonts/overpass/OverpassMono.ttf,0,1
mobile/lib/modules/search/ui/search_row_title.dart,46,3
web/src/lib/assets/fonts/WorkSans-Italic-VariableFont_wght.ttf,0,2
web/src/lib/assets/fonts/WorkSans-VariableFont_wght.ttf,0,2
web/src/lib/assets/fonts/overpass/Overpass-Italic.ttf,0,1
web/src/lib/assets/fonts/overpass/Overpass.ttf,0,1
web/src/lib/assets/fonts/overpass/OverpassMono.ttf,0,1
cli/README.md,46,3
cli/src/__mocks__/axios.ts,3,2
cli/src/cores/constants.ts,58,3
cli/src/cores/models/crawled-asset.ts,71,4
cli/src/services/upload.service.spec.ts,36,4
cli/src/services/upload.service.ts,65,3
docs/docs/features/bulk-upload.md,0,19
docs/docs/guides/machine-learning.md,26,3
mobile/lib/modules/settings/providers/app_settings.provider.dart,4,2
mobile/lib/shared/providers/api.provider.dart,4,2
docker/README.md,5,1
docs/docs/developer/directories.md,22,2
docs/docs/developer/troubleshooting.md,19,2
nginx/10-listen-on-ipv6-by-default.sh,44,3
nginx/15-set-env-variables.envsh,6,3
nginx/Dockerfile,3,15
nginx/LICENSE,21,2
nginx/templates/default.conf.template,77,5
server/.dockerignore,3,6
server/LICENSE,21,2
server/src/admin-cli/commands/password-login.ts,0,2
web/.dockerignore,4,2
web/LICENSE,21,2
web/entrypoint.sh,1,9
web/src/app.d.ts,32,14
web/src/hooks.server.ts,0,10
web/src/routes/(user)/albums/+page.server.ts,0,5
web/src/routes/(user)/albums/[albumId]/+page.server.ts,0,7
web/src/routes/(user)/archive/+page.server.ts,16,3
web/src/routes/(user)/explore/+page.server.ts,13,7
web/src/routes/(user)/favorites/+page.server.ts,0,5
web/src/routes/(user)/favorites/[assetId]/+page.server.ts,0,5
web/src/routes/(user)/map/+page.server.ts,23,4
web/src/routes/(user)/memory/+page.server.ts,16,3
web/src/routes/(user)/memory/+page.ts,12,1
web/src/routes/(user)/memory/photos/+page.server.ts,14,4
web/src/routes/(user)/memory/photos/[assetId]/+page.server.ts,14,4
web/src/routes/(user)/partners/[userId]/+page.server.ts,21,5
web/src/routes/(user)/people/+page.server.ts,19,5
web/src/routes/(user)/people/[personId]/+page.server.ts,21,9
web/src/routes/(user)/photos/+page.server.ts,0,5
web/src/routes/(user)/photos/[assetId]/+page.server.ts,0,5
web/src/routes/(user)/search/+page.server.ts,26,10
web/src/routes/(user)/share/[key]/photos/[assetId]/+page.server.ts,0,6
web/src/routes/(user)/sharing/+page.server.ts,0,8
web/src/routes/(user)/sharing/sharedlinks/+page.server.ts,0,5
web/src/routes/(user)/trash/+page.server.ts,16,2
web/src/routes/(user)/user-settings/+page.server.ts,0,8
web/src/routes/+layout.server.ts,23,15
web/src/routes/.well-known/immich/+server.ts,12,4
web/src/routes/admin/+page.server.ts,19,10
web/src/routes/admin/jobs-status/+page.server.ts,12,6
web/src/routes/admin/repair/+page.server.ts,26,2
web/src/routes/admin/server-status/+page.server.ts,17,12
web/src/routes/admin/system-settings/+page.server.ts,0,6
web/src/routes/admin/user-management/+page.server.ts,17,8
web/src/routes/auth/change-password/+page.server.ts,9,4
web/src/routes/auth/logout/+server.ts,27,6
web/src/routes/custom.css/+server.ts,9,4
mobile/lib/shared/models/server_info/server_info.model.dart,37,2
mobile/lib/shared/providers/release_info.provider.dart,57,10
mobile/lib/shared/views/version_announcement_overlay.dart,133,12
mobile/openapi/doc/ImportAssetDto.md,26,6
mobile/openapi/lib/model/import_asset_dto.dart,232,11
mobile/openapi/test/import_asset_dto_test.dart,82,5
mobile/openapi/doc/SearchAssetDto.md,15,2
mobile/openapi/lib/model/search_asset_dto.dart,111,8
mobile/openapi/test/search_asset_dto_test.dart,27,2
server/src/immich/api-v1/asset/dto/search-asset.dto.ts,0,2
server/test/db/index.ts,24,2
server/test/api/partner-api.ts,10,1
mobile/openapi/test/user_avatar_color_test.dart,21,1
mobile/openapi/test/user_dto_test.dart,47,3
server/src/infra/migrations/1699889987493-AddAvatarColor.ts,14,1
mobile/lib/modules/login/models/authentication_state.model.dart,93,8
mobile/openapi/test/login_response_dto_test.dart,62,3
mobile/openapi/test/sign_up_dto_test.dart,42,3
server/src/admin-cli/commands/reset-admin-password.command.ts,0,3
server/src/infra/migrations/1699322864544-UserNameConsolidation.ts,21,1
server/assets/style-dark.json,1895,2
server/assets/style-light.json,2000,2
mobile/openapi/test/partner_api_test.dart,36,2
mobile/openapi/test/update_partner_dto_test.dart,27,1
server/src/infra/migrations/1699562570201-AdddInTimelineToPartnersTable.ts,14,1
server/test/fixtures/partner.stub.ts,21,2
mobile/openapi/test/reaction_level_test.dart,21,1
server/src/infra/migrations/1699345863886-AddJobStatus.ts,16,1
mobile/lib/utils/capitalize.dart,9,3
mobile/test/builtin_extensions_test.dart,7,2
mobile/openapi/test/map_theme_test.dart,21,1
mobile/openapi/test/system_config_map_dto_test.dart,32,2
server/src/domain/system-config/system-config-map-theme.dto.ts,13,1
web/src/lib/components/shared-components/leaflet/control.svelte,35,3
web/src/lib/components/shared-components/leaflet/index.ts,3,6
web/src/lib/components/shared-components/leaflet/map.svelte,42,5
web/src/lib/components/shared-components/leaflet/marker-cluster/asset-marker-cluster.css,32,3
web/src/lib/components/shared-components/leaflet/marker-cluster/asset-marker-cluster.svelte,104,4
web/src/lib/components/shared-components/leaflet/marker-cluster/asset-marker.ts,37,3
web/src/lib/components/shared-components/leaflet/marker.svelte,46,4
web/src/lib/components/shared-components/leaflet/tile-layer.svelte,19,6
mobile/openapi/doc/AdminSignupResponseDto.md,19,4
mobile/openapi/lib/model/admin_signup_response_dto.dart,143,11
mobile/openapi/test/admin_signup_response_dto_test.dart,47,4
server/src/domain/auth/dto/auth-user.dto.ts,0,4
server/src/domain/auth/dto/change-password.dto.ts,0,2
server/src/domain/auth/dto/index.ts,0,3
server/src/domain/auth/dto/login-credential.dto.spec.ts,0,3
server/src/domain/auth/dto/login-credential.dto.ts,0,4
server/src/domain/auth/dto/oauth-auth-code.dto.ts,0,2
server/src/domain/auth/dto/oauth-config.dto.ts,0,3
server/src/domain/auth/dto/sign-up.dto.spec.ts,0,3
server/src/domain/auth/dto/sign-up.dto.ts,0,4
server/src/domain/auth/response-dto/admin-signup-response.dto.ts,0,2
server/src/domain/auth/response-dto/auth-device-response.dto.ts,0,2
server/src/domain/auth/response-dto/index.ts,0,3
server/src/domain/auth/response-dto/login-response.dto.ts,0,2
server/src/domain/auth/response-dto/logout-response.dto.ts,0,2
server/src/domain/auth/response-dto/oauth-config-response.dto.ts,0,3
server/src/domain/auth/response-dto/validate-asset-token-response.dto.ts,0,2
server/test/api/auth-api.ts,46,2
server/bin/build-imagemagick.sh,21,4
server/bin/build-libraw.sh,22,3
server/bin/build-libvips.sh,22,5
server/bin/install-ffmpeg.sh,17,4
server/bin/use-camera-wb.patch,9,2
server/build-lock.json,24,6
mobile/lib/shared/models/album.g.dart,1391,5
docs/docs/features/img/facial-recognition-4.png,0,1
docs/docs/partials/img/backup-header.png,0,2
docs/docs/partials/img/sign-in-phone.jpeg,0,2
server/src/infra/migrations/1699268680508-DisableActivity.ts,14,1
web/src/lib/stores/activity.store.ts,11,2
mobile/lib/utils/datetime_extensions.dart,36,1
mobile/lib/shared/models/exif_info.g.dart,2304,5
docs/docs/features/read-only-gallery.md,105,5
mobile/openapi/test/reaction_type_test.dart,21,1
server/src/infra/migrations/1698693294632-AddActivity.ts,22,1
server/test/api/activity-api.ts,14,1
web/src/lib/utils/timesince.ts,9,1
mobile/openapi/test/system_config_library_scan_dto_test.dart,32,1
machine-learning/export/conda-lock.yml,3520,1
machine-learning/export/env.dev.yaml,15,1
machine-learning/export/env.yaml,25,1
machine-learning/export/models/__init__.py,0,1
machine-learning/export/models/mclip.py,67,1
machine-learning/export/models/optimize.py,38,1
machine-learning/export/models/util.py,15,1
machine-learning/export/run.py,76,1
machine-learning/requirements.txt,33,4
mobile/openapi/doc/UserCountResponseDto.md,15,2
mobile/openapi/lib/model/user_count_response_dto.dart,111,8
mobile/openapi/test/user_count_response_dto_test.dart,27,3
server/src/domain/user/dto/user-count.dto.ts,0,4
server/src/domain/user/response-dto/user-count-response.dto.ts,0,2
mobile/lib/modules/home/ui/home_page_app_bar.dart,12,14
mobile/lib/modules/home/ui/profile_drawer/profile_drawer.dart,93,12
mobile/lib/modules/home/ui/profile_drawer/server_info_box.dart,118,7
mobile/android/fastlane/metadata/android/en-US/changelogs/8.txt,2,2
